"x","y","Presence","Group"
255.030303030303,193.178191489362,3,"A"
260.848484848485,193.178191489362,3,"A"
268.606060606061,193.178191489362,158,"A"
272.484848484848,193.178191489362,254,"A"
276.363636363636,193.178191489362,247,"A"
86.3030303030303,191.23670212766,247,"A"
88.2424242424242,191.23670212766,21,"A"
96,191.23670212766,3,"A"
270.545454545455,191.23670212766,105,"A"
272.484848484848,191.23670212766,62,"A"
278.30303030303,191.23670212766,82,"A"
282.181818181818,191.23670212766,236,"A"
284.121212121212,191.23670212766,134,"A"
286.060606060606,191.23670212766,44,"A"
288,191.23670212766,76,"A"
289.939393939394,191.23670212766,220,"A"
90.1818181818182,189.295212765957,114,"A"
291.878787878788,189.295212765957,8,"A"
293.818181818182,189.295212765957,203,"A"
92.1212121212121,187.353723404255,228,"A"
94.0606060606061,187.353723404255,8,"A"
295.757575757576,187.353723404255,38,"A"
297.69696969697,187.353723404255,211,"A"
299.636363636364,187.353723404255,221,"A"
301.575757575758,187.353723404255,189,"A"
303.515151515152,187.353723404255,128,"A"
305.454545454545,187.353723404255,117,"A"
307.393939393939,187.353723404255,138,"A"
309.333333333333,187.353723404255,232,"A"
332.606060606061,187.353723404255,250,"A"
336.484848484848,187.353723404255,254,"A"
350.060606060606,187.353723404255,190,"A"
352,187.353723404255,206,"A"
390.787878787879,187.353723404255,254,"A"
394.666666666667,187.353723404255,254,"A"
96,185.412234042553,77,"A"
305.454545454545,185.412234042553,3,"A"
311.272727272727,185.412234042553,234,"A"
315.151515151515,185.412234042553,254,"A"
319.030303030303,185.412234042553,252,"A"
320.969696969697,185.412234042553,93,"A"
322.909090909091,185.412234042553,88,"A"
328.727272727273,185.412234042553,149,"A"
332.606060606061,185.412234042553,3,"A"
334.545454545455,185.412234042553,13,"A"
336.484848484848,185.412234042553,81,"A"
338.424242424242,185.412234042553,7,"A"
344.242424242424,185.412234042553,13,"A"
346.181818181818,185.412234042553,92,"A"
353.939393939394,185.412234042553,146,"A"
357.818181818182,185.412234042553,223,"A"
359.757575757576,185.412234042553,3,"A"
363.636363636364,185.412234042553,82,"A"
367.515151515152,185.412234042553,195,"A"
369.454545454545,185.412234042553,127,"A"
371.393939393939,185.412234042553,148,"A"
383.030303030303,185.412234042553,254,"A"
388.848484848485,185.412234042553,254,"A"
390.787878787879,185.412234042553,254,"A"
90.1818181818182,183.470744680851,254,"A"
97.9393939393939,183.470744680851,196,"A"
315.151515151515,183.470744680851,5,"A"
317.090909090909,183.470744680851,27,"A"
352,183.470744680851,3,"A"
373.333333333333,183.470744680851,6,"A"
375.272727272727,183.470744680851,157,"A"
377.212121212121,183.470744680851,248,"A"
383.030303030303,183.470744680851,254,"A"
388.848484848485,183.470744680851,254,"A"
390.787878787879,183.470744680851,254,"A"
394.666666666667,183.470744680851,254,"A"
396.606060606061,183.470744680851,254,"A"
404.363636363636,183.470744680851,254,"A"
99.8787878787879,181.529255319149,110,"A"
291.878787878788,181.529255319149,3,"A"
301.575757575758,181.529255319149,3,"A"
336.484848484848,181.529255319149,3,"A"
375.272727272727,181.529255319149,6,"A"
377.212121212121,181.529255319149,58,"A"
379.151515151515,181.529255319149,96,"A"
381.090909090909,181.529255319149,143,"A"
383.030303030303,181.529255319149,189,"A"
384.969696969697,181.529255319149,214,"A"
386.909090909091,181.529255319149,237,"A"
101.818181818182,179.587765957447,221,"A"
103.757575757576,179.587765957447,4,"A"
105.69696969697,179.587765957447,3,"A"
394.666666666667,179.587765957447,16,"A"
396.606060606061,179.587765957447,32,"A"
398.545454545455,179.587765957447,45,"A"
400.484848484848,179.587765957447,50,"A"
402.424242424242,179.587765957447,78,"A"
404.363636363636,179.587765957447,154,"A"
406.30303030303,179.587765957447,211,"A"
408.242424242424,179.587765957447,249,"A"
103.757575757576,177.646276595745,253,"A"
105.69696969697,177.646276595745,30,"A"
412.121212121212,177.646276595745,9,"A"
414.060606060606,177.646276595745,58,"A"
416,177.646276595745,154,"A"
417.939393939394,177.646276595745,224,"A"
429.575757575758,177.646276595745,254,"A"
103.757575757576,175.704787234043,254,"A"
107.636363636364,175.704787234043,104,"A"
109.575757575758,175.704787234043,4,"A"
421.818181818182,175.704787234043,10,"A"
423.757575757576,175.704787234043,60,"A"
425.69696969697,175.704787234043,156,"A"
427.636363636364,175.704787234043,228,"A"
429.575757575758,175.704787234043,254,"A"
437.333333333333,175.704787234043,254,"A"
439.272727272727,175.704787234043,254,"A"
97.9393939393939,173.76329787234,254,"A"
101.818181818182,173.76329787234,254,"A"
109.575757575758,173.76329787234,179,"A"
111.515151515152,173.76329787234,3,"A"
431.515151515152,173.76329787234,37,"A"
433.454545454545,173.76329787234,75,"A"
435.393939393939,173.76329787234,192,"A"
437.333333333333,173.76329787234,254,"A"
111.515151515152,171.821808510638,208,"A"
113.454545454545,171.821808510638,42,"A"
433.454545454545,171.821808510638,3,"A"
439.272727272727,171.821808510638,18,"A"
441.212121212121,171.821808510638,114,"A"
443.151515151515,171.821808510638,226,"A"
445.090909090909,171.821808510638,254,"A"
454.787878787879,171.821808510638,254,"A"
105.69696969697,169.880319148936,254,"A"
115.393939393939,169.880319148936,68,"A"
447.030303030303,169.880319148936,66,"A"
448.969696969697,169.880319148936,209,"A"
454.787878787879,169.880319148936,254,"A"
107.636363636364,167.938829787234,254,"A"
117.333333333333,167.938829787234,55,"A"
452.848484848485,167.938829787234,63,"A"
454.787878787879,167.938829787234,208,"A"
117.333333333333,165.997340425532,254,"A"
119.272727272727,165.997340425532,20,"A"
452.848484848485,165.997340425532,3,"A"
456.727272727273,165.997340425532,4,"A"
458.666666666667,165.997340425532,113,"A"
460.606060606061,165.997340425532,247,"A"
119.272727272727,164.05585106383,253,"A"
462.545454545455,164.05585106383,32,"A"
464.484848484848,164.05585106383,98,"A"
466.424242424242,164.05585106383,250,"A"
121.212121212121,162.114361702128,201,"A"
127.030303030303,162.114361702128,3,"A"
381.090909090909,162.114361702128,3,"A"
394.666666666667,162.114361702128,14,"A"
396.606060606061,162.114361702128,34,"A"
398.545454545455,162.114361702128,54,"A"
400.484848484848,162.114361702128,64,"A"
402.424242424242,162.114361702128,92,"A"
404.363636363636,162.114361702128,128,"A"
406.30303030303,162.114361702128,163,"A"
408.242424242424,162.114361702128,197,"A"
410.181818181818,162.114361702128,202,"A"
412.121212121212,162.114361702128,205,"A"
414.060606060606,162.114361702128,207,"A"
416,162.114361702128,209,"A"
417.939393939394,162.114361702128,212,"A"
419.878787878788,162.114361702128,214,"A"
421.818181818182,162.114361702128,216,"A"
423.757575757576,162.114361702128,204,"A"
425.69696969697,162.114361702128,180,"A"
427.636363636364,162.114361702128,150,"A"
429.575757575758,162.114361702128,120,"A"
431.515151515152,162.114361702128,90,"A"
433.454545454545,162.114361702128,76,"A"
435.393939393939,162.114361702128,58,"A"
437.333333333333,162.114361702128,30,"A"
468.363636363636,162.114361702128,61,"A"
470.30303030303,162.114361702128,237,"A"
113.454545454545,160.172872340426,254,"A"
123.151515151515,160.172872340426,56,"A"
365.575757575758,160.172872340426,3,"A"
379.151515151515,160.172872340426,4,"A"
381.090909090909,160.172872340426,51,"A"
383.030303030303,160.172872340426,98,"A"
384.969696969697,160.172872340426,161,"A"
386.909090909091,160.172872340426,211,"A"
388.848484848485,160.172872340426,238,"A"
392.727272727273,160.172872340426,254,"A"
425.69696969697,160.172872340426,254,"A"
443.151515151515,160.172872340426,250,"A"
445.090909090909,160.172872340426,216,"A"
447.030303030303,160.172872340426,159,"A"
448.969696969697,160.172872340426,79,"A"
450.909090909091,160.172872340426,18,"A"
472.242424242424,160.172872340426,36,"A"
474.181818181818,160.172872340426,224,"A"
367.515151515152,158.231382978723,3,"A"
369.454545454545,158.231382978723,22,"A"
371.393939393939,158.231382978723,78,"A"
373.333333333333,158.231382978723,169,"A"
375.272727272727,158.231382978723,227,"A"
396.606060606061,158.231382978723,254,"A"
439.272727272727,158.231382978723,254,"A"
447.030303030303,158.231382978723,254,"A"
454.787878787879,158.231382978723,233,"A"
456.727272727273,158.231382978723,147,"A"
458.666666666667,158.231382978723,41,"A"
476.121212121212,158.231382978723,48,"A"
478.060606060606,158.231382978723,245,"A"
125.090909090909,156.289893617021,208,"A"
359.757575757576,156.289893617021,12,"A"
361.69696969697,156.289893617021,87,"A"
363.636363636364,156.289893617021,201,"A"
365.575757575758,156.289893617021,252,"A"
367.515151515152,156.289893617021,254,"A"
462.545454545455,156.289893617021,217,"A"
464.484848484848,156.289893617021,159,"A"
466.424242424242,156.289893617021,32,"A"
480,156.289893617021,84,"A"
481.939393939394,156.289893617021,254,"A"
485.818181818182,156.289893617021,254,"A"
125.090909090909,154.348404255319,254,"A"
127.030303030303,154.348404255319,91,"A"
346.181818181818,154.348404255319,3,"A"
352,154.348404255319,4,"A"
353.939393939394,154.348404255319,94,"A"
355.878787878788,154.348404255319,212,"A"
468.363636363636,154.348404255319,251,"A"
470.30303030303,154.348404255319,143,"A"
472.242424242424,154.348404255319,9,"A"
483.878787878788,154.348404255319,180,"A"
123.151515151515,152.406914893617,254,"A"
125.090909090909,152.406914893617,254,"A"
128.969696969697,152.406914893617,23,"A"
132.848484848485,152.406914893617,3,"A"
346.181818181818,152.406914893617,22,"A"
348.121212121212,152.406914893617,137,"A"
350.060606060606,152.406914893617,240,"A"
464.484848484848,152.406914893617,254,"A"
468.363636363636,152.406914893617,254,"A"
474.181818181818,152.406914893617,219,"A"
476.121212121212,152.406914893617,41,"A"
485.818181818182,152.406914893617,47,"A"
487.757575757576,152.406914893617,254,"A"
491.636363636364,152.406914893617,254,"A"
130.909090909091,150.465425531915,23,"A"
338.424242424242,150.465425531915,3,"A"
340.363636363636,150.465425531915,21,"A"
342.30303030303,150.465425531915,169,"A"
344.242424242424,150.465425531915,252,"A"
350.060606060606,150.465425531915,254,"A"
476.121212121212,150.465425531915,254,"A"
478.060606060606,150.465425531915,239,"A"
480,150.465425531915,46,"A"
489.69696969697,150.465425531915,187,"A"
491.636363636364,150.465425531915,254,"A"
493.575757575758,150.465425531915,254,"A"
127.030303030303,148.523936170213,254,"A"
130.909090909091,148.523936170213,143,"A"
338.424242424242,148.523936170213,58,"A"
340.363636363636,148.523936170213,215,"A"
470.30303030303,148.523936170213,254,"A"
480,148.523936170213,233,"A"
481.939393939394,148.523936170213,35,"A"
489.69696969697,148.523936170213,16,"A"
491.636363636364,148.523936170213,250,"A"
130.909090909091,146.582446808511,254,"A"
319.030303030303,146.582446808511,3,"A"
324.848484848485,146.582446808511,3,"A"
332.606060606061,146.582446808511,81,"A"
334.545454545455,146.582446808511,230,"A"
336.484848484848,146.582446808511,254,"A"
483.878787878788,146.582446808511,200,"A"
485.818181818182,146.582446808511,3,"A"
493.575757575758,146.582446808511,215,"A"
130.909090909091,144.640957446809,254,"A"
132.848484848485,144.640957446809,9,"A"
134.787878787879,144.640957446809,3,"A"
319.030303030303,144.640957446809,3,"A"
322.909090909091,144.640957446809,3,"A"
326.787878787879,144.640957446809,3,"A"
328.727272727273,144.640957446809,146,"A"
485.818181818182,144.640957446809,254,"A"
487.757575757576,144.640957446809,78,"A"
491.636363636364,144.640957446809,3,"A"
495.515151515152,144.640957446809,185,"A"
322.909090909091,142.699468085106,10,"A"
324.848484848485,142.699468085106,180,"A"
483.878787878788,142.699468085106,254,"A"
489.69696969697,142.699468085106,178,"A"
497.454545454545,142.699468085106,13,"A"
319.030303030303,140.757978723404,6,"A"
320.969696969697,140.757978723404,196,"A"
491.636363636364,140.757978723404,241,"A"
499.393939393939,140.757978723404,16,"A"
132.848484848485,138.816489361702,3,"A"
315.151515151515,138.816489361702,3,"A"
317.090909090909,138.816489361702,151,"A"
493.575757575758,138.816489361702,248,"A"
495.515151515152,138.816489361702,6,"A"
501.333333333333,138.816489361702,36,"A"
311.272727272727,136.875,3,"A"
313.212121212121,136.875,50,"A"
315.151515151515,136.875,251,"A"
489.69696969697,136.875,254,"A"
493.575757575758,136.875,254,"A"
495.515151515152,136.875,252,"A"
497.454545454545,136.875,133,"A"
501.333333333333,136.875,3,"A"
503.272727272727,136.875,97,"A"
505.212121212121,136.875,254,"A"
311.272727272727,134.933510638298,168,"A"
499.393939393939,134.933510638298,88,"A"
505.212121212121,134.933510638298,219,"A"
511.030303030303,134.933510638298,254,"A"
309.333333333333,132.992021276596,201,"A"
317.090909090909,132.992021276596,254,"A"
501.333333333333,132.992021276596,48,"A"
505.212121212121,132.992021276596,3,"A"
132.848484848485,131.050531914894,29,"A"
134.787878787879,131.050531914894,3,"A"
307.393939393939,131.050531914894,200,"A"
503.272727272727,131.050531914894,19,"A"
507.151515151515,131.050531914894,115,"A"
509.090909090909,131.050531914894,254,"A"
132.848484848485,129.109042553192,234,"A"
303.515151515152,129.109042553192,6,"A"
305.454545454545,129.109042553192,154,"A"
503.272727272727,129.109042553192,254,"A"
511.030303030303,129.109042553192,254,"A"
134.787878787879,127.167553191489,60,"A"
299.636363636364,127.167553191489,3,"A"
303.515151515152,127.167553191489,246,"A"
505.212121212121,127.167553191489,188,"A"
509.090909090909,127.167553191489,123,"A"
301.575757575758,125.226063829787,198,"A"
507.151515151515,125.226063829787,22,"A"
511.030303030303,125.226063829787,254,"A"
136.727272727273,123.284574468085,198,"A"
138.666666666667,123.284574468085,3,"A"
140.606060606061,123.284574468085,3,"A"
299.636363636364,123.284574468085,88,"A"
507.151515151515,123.284574468085,235,"A"
511.030303030303,123.284574468085,240,"A"
132.848484848485,121.343085106383,254,"A"
138.666666666667,121.343085106383,3,"A"
297.69696969697,121.343085106383,5,"A"
509.090909090909,121.343085106383,16,"A"
511.030303030303,121.343085106383,91,"A"
138.666666666667,119.401595744681,3,"A"
297.69696969697,119.401595744681,237,"A"
509.090909090909,119.401595744681,184,"A"
511.030303030303,119.401595744681,3,"A"
138.666666666667,117.460106382979,92,"A"
295.757575757576,117.460106382979,72,"A"
138.666666666667,115.518617021277,154,"A"
295.757575757576,115.518617021277,211,"A"
138.666666666667,113.577127659574,254,"A"
293.818181818182,113.577127659574,16,"A"
511.030303030303,113.577127659574,79,"A"
144.484848484848,111.635638297872,3,"A"
289.939393939394,111.635638297872,3,"A"
291.878787878788,111.635638297872,3,"A"
293.818181818182,111.635638297872,229,"A"
511.030303030303,111.635638297872,200,"A"
291.878787878788,107.752659574468,74,"A"
291.878787878788,105.811170212766,167,"A"
291.878787878788,103.869680851064,250,"A"
144.484848484848,101.928191489362,3,"A"
291.878787878788,101.928191489362,254,"A"
247.272727272727,99.9867021276596,51,"A"
289.939393939394,99.9867021276596,13,"A"
241.454545454545,98.0452127659574,3,"A"
245.333333333333,98.0452127659574,179,"A"
247.272727272727,98.0452127659574,231,"A"
289.939393939394,98.0452127659574,71,"A"
235.636363636364,96.1037234042553,3,"A"
243.393939393939,96.1037234042553,208,"A"
247.272727272727,96.1037234042553,254,"A"
289.939393939394,96.1037234042553,3,"A"
140.606060606061,94.1622340425532,15,"A"
239.515151515152,94.1622340425532,150,"A"
241.454545454545,94.1622340425532,247,"A"
243.393939393939,94.1622340425532,254,"A"
291.878787878788,94.1622340425532,194,"A"
293.818181818182,94.1622340425532,254,"A"
140.606060606061,92.2207446808511,55,"A"
165.818181818182,92.2207446808511,3,"A"
235.636363636364,92.2207446808511,51,"A"
237.575757575758,92.2207446808511,248,"A"
249.212121212121,92.2207446808511,78,"A"
291.878787878788,92.2207446808511,9,"A"
140.606060606061,90.2792553191489,97,"A"
171.636363636364,90.2792553191489,3,"A"
224,90.2792553191489,3,"A"
231.757575757576,90.2792553191489,72,"A"
233.69696969697,90.2792553191489,242,"A"
249.212121212121,90.2792553191489,178,"A"
253.090909090909,90.2792553191489,3,"A"
293.818181818182,90.2792553191489,189,"A"
140.606060606061,88.3377659574468,138,"A"
175.515151515152,88.3377659574468,3,"A"
216.242424242424,88.3377659574468,229,"A"
218.181818181818,88.3377659574468,90,"A"
220.121212121212,88.3377659574468,24,"A"
222.060606060606,88.3377659574468,13,"A"
224,88.3377659574468,54,"A"
225.939393939394,88.3377659574468,114,"A"
227.878787878788,88.3377659574468,220,"A"
229.818181818182,88.3377659574468,254,"A"
249.212121212121,88.3377659574468,253,"A"
293.818181818182,88.3377659574468,3,"A"
140.606060606061,86.3962765957447,186,"A"
167.757575757576,86.3962765957447,71,"A"
216.242424242424,86.3962765957447,254,"A"
293.818181818182,86.3962765957447,3,"A"
295.757575757576,86.3962765957447,131,"A"
136.727272727273,84.4547872340426,254,"A"
140.606060606061,84.4547872340426,236,"A"
165.818181818182,84.4547872340426,44,"A"
169.69696969697,84.4547872340426,223,"A"
216.242424242424,84.4547872340426,142,"A"
224,84.4547872340426,254,"A"
